channel_name	channel_code	alias_name
河北农民频道	hebei7	河北农民频道/河北农民/河北电视台农民频道/河北电视台农民/河北台农民频道/河北台农民/hebtv7/河北七套/河北七/河北7套/河北7/河北七台/河北7台/河北农民台
黑龙江手机电视	hljsjtv	黑龙江手机电视/黑龙江电视台手机电视频道/黑龙江电视台手机电视
河南都市频道	hntv2	河南都市频道/河南都市/河南电视台都市频道/河南电视台都市/河南都市频道2/河南2套/河南2/河南二套/河南二/hntv2/hntv2都市/河南电视台2/河南二台
河南公共频道	hntv8	河南公共频道/河南公共/河南电视台公共频道/河南电视台公共/河南公共频道8/河南八套/河南八/河南8套/河南8/河南台公共频道/河南台公共/hntv8/hntv8公共/河南电视台8/河南八台
新乡影视娱乐频道	hnxxtv3	新乡影视娱乐频道/新乡影视娱乐/新乡电视台影视娱乐频道/新乡电视台影视娱乐/新乡影视/新乡影视台
新乡生活频道	hnxxtv4	新乡生活频道/新乡生活/新乡电视台生活频道/新乡电视台生活/新乡生活图文频道/新乡生活图文/新乡生活台
湖北生活频道	hubei5	湖北生活频道/湖北生活/湖北电视台生活频道/湖北电视台生活/湖北省电视台体育频道/湖北省电视台体育/湖北体育台/湖北体育/湖北五套/湖北五/湖北5套/湖北5/湖北台体育频道/湖北台体育/湖北电视体育频道/湖北电视体育/湖北五台/湖北电视体育台
美嘉购物	hubei6	美嘉购物/湖北电视台美嘉购物频道/湖北电视台美嘉购物/湖北省电视台都市频道/湖北省电视台都市/美嘉购物频道/都市美嘉购物频道/都市美嘉购物/湖北美嘉购物频道/湖北美嘉购物
湖北公共新闻	hubei7	湖北公共新闻
武汉电视剧频道	whtv2	武汉电视剧频道/武汉电视剧/武汉电视台电视剧频道/武汉电视台电视剧/武汉2台/武汉2/武汉2套/武汉电视台2套/武汉电视台2/武汉电视台二套/武汉电视台二/武汉电视台文艺/武汉二台/武汉二/武汉二套/武汉文艺/whtv2/武汉文艺频道/武汉文艺台
荆州新闻台	jztv1	荆州新闻台/荆州新闻/荆州电视台新闻频道/荆州电视台新闻/荆州电视台一套/荆州电视台一/荆州新闻频道/荆州一套/荆州一/荆州电视新闻频道/荆州电视新闻/荆州一台
常州图文频道	changzhoutuwen	常州图文频道/常州图文/常州电视台图文频道/常州电视台图文
常州新闻综合频道	changzhou1	常州新闻综合频道/常州新闻综合/常州电视台新闻综合频道/常州电视台新闻综合/常州台新闻综合频道/常州台新闻综合/常州新闻频道/常州新闻/常州新闻电视台/常州新闻电视/常州新闻综合台/常州新闻台
江西都市频道	jxtv2	江西都市频道/江西都市/江西电视台都市频道/江西电视台都市/jxtv都市频道/jxtv都市/江西2套/江西2/江西2台/江西电视台2套/江西电视台2/江西二套/江西二/江西台二套/江西台二/江西卫视2套/江西卫视2/江西卫视2套电视剧/江西卫视二套/江西卫视二/jxtv2/江西二台
江西经视频道	jxtv3	江西经视频道/江西经视/江西电视台经济生活频道/江西电视台经济生活/jxtv经济生活频道/jxtv经济生活/江西3套/江西3/江西3台/江西电视台3套/江西电视台3/江西三套/江西三/江西卫视3套/江西卫视3/江西卫视三套/江西卫视三/jxtv3/江西经济生活频道/江西经济生活/江西三台/江西经济生活台
江西公共频道	jxtv5	江西公共频道/江西公共/江西电视台公共频道/江西电视台公共/jxtv公共频道/jxtv公共/江西5套/江西5/江西5台/江西电视台5套/江西电视台5/江西五套/江西五/江西台五套/江西台五/江西五台/jxtv5/江西公共台
长春一套	ctv1	长春一套/长春一/长春电视台一套/长春电视台一/长春电视台ctv1/长春电视台综合频道/长春电视台综合/长视一套/长视一/长春1套/长春1/长春新闻综合频道/长春新闻综合/长春一台/长春1台/ctv 1/ctv1/长春综合/长春新闻综合台
长春二套	ctv2	长春二套/长春二/长春电视台二套/长春电视台二/长春电视台ctv2/长春电视台娱乐频道/长春电视台娱乐/长视二套/长视二/长春2套/长春2/长春二台/长春2台/长春电视台2套/长春电视台2/长春娱乐
辽宁公共频道	lntv7	辽宁公共频道/辽宁公共/辽宁电视台公共频道/辽宁电视台公共/辽宁公共电视台/辽宁公共电视/辽宁公共台/沈阳公共频道/沈阳公共
辽宁体育频道	lntv_sport	辽宁体育频道/辽宁体育/辽宁电视台体育频道/辽宁电视台体育/辽宁4/辽宁体育台
抚顺公共频道	lnfs2	抚顺公共频道/抚顺公共/抚顺电视台公共频道/抚顺电视台公共/lnfs公共频道/lnfs公共/抚顺公共台/抚顺电视台二套/抚顺电视台二/抚顺二套/抚顺二/抚顺二台/抚顺2套/抚顺2/抚顺2台
内蒙新闻综合频道	nmgtv2	内蒙新闻综合频道/内蒙新闻综合/内蒙古电视台新闻综合频道/内蒙古电视台新闻综合/内蒙古新闻综合电视台/内蒙古新闻综合电视/内能古新闻综合台/内能古新闻综合/内蒙古新闻综合频道/内蒙古新闻综合
宁夏台经济频道	nxtv3	宁夏台经济频道/宁夏台经济/宁夏电视台经济频道/宁夏电视台经济/宁夏经济频道/宁夏经济/宁夏经济台
山西卫视	sxtv1	山西卫视/山西卫视频道/山西卫星电视/山西卫星频道/山西卫星/树叶台/树叶/山西电视台/山西电视/山西台/山西/山西tv
太原六套	sxtytv6	太原六套/太原六/太原电视台六套/太原电视台六/太原6套/太原6/太原6台
山东生活频道	sdtv9	山东生活频道/山东生活/山东电视台生活频道/山东电视台生活/山东电视生活频道/山东电视生活/山东台生活频道/山东台生活/山东生活台/sdtv生活
环球剧场	hqjc	环球剧场/海外电视剧
青岛财经资讯频道	sdqd4	青岛财经资讯频道/青岛财经资讯/青岛电视台财经资讯频道/青岛电视台财经资讯/qtv4财经资讯频道/qtv4财经资讯/青岛4台/青岛4/青岛四套/青岛四/青岛四台/青岛4套/qtv4/青岛台财经资讯频道/青岛台财经资讯/青岛休闲资讯频道/青岛休闲资讯/青岛财经资讯台/青岛休闲资讯台
东方电影台	dfmv1	东方电影台/东方电影/东方电影频道/上海东方电影频道/上海东方电影/上海东方电影台
新视觉HD电影	sitv_movie	新视觉hd电影/新视觉电影高清
精品导视	jpdaoshi	精品导视
成都每日购物频道	cdtv_8	成都每日购物频道/成都每日购物/成都电视台每日购物频道/成都电视台每日购物/每日购物/cdtv8每日购物/cdtv8
天津新闻频道	tjtv2	天津新闻频道/天津新闻/天津电视台新闻频道/天津电视台新闻/tjtv1/天津一套/天津一/天津1套/天津1/天津一台/天津1台
XJTV9	xjtv9	xjtv9/新疆电视台维语经济生活频道/新疆电视台维语经济生活/新疆电视台第九频道维语经济生活频道/新疆电视台第九频道维语经济生活/新疆电视台九频道/新疆电视台九/新疆电视台九套维语经济生活频道/新疆电视台九套维语经济生活/新疆台9频道/新疆台9/新疆维语经济生活频道/新疆维语经济生活/新疆九套/新疆九/新疆9套/新疆9/新疆九台/新疆9台
新疆教育台	xetv	新疆教育台/新疆教育/新疆教育电视台/新疆教育电视
云南都市频道	yntv2	云南都市频道/云南都市/云南电视台都市频道/云南电视台都市/yntv2/云南二套/云南二/云南2套/云南2/云南二台/云南2台/云南经济生活/云南电视台经济生活频道/云南电视台经济生活/云南经济生活频道
云南影视频道	yntv5	云南影视频道/云南影视/云南电视台影视频道/云南电视台影视/yntv5/云南五套/云南五/云南5套/云南5/云南五台/云南5台/云南电影频道/云南电影/云南电视台影视剧频道/云南电视台影视剧/云南影视剧频道/云南影视剧
云南公共频道	yntv6	云南公共频道/云南公共/云南电视台公共频道/云南电视台公共/yntv6/云南6台/云南6/云南6套/云南六套/云南六/云南六台
昆明影视频道	kmtv5	昆明影视频道/昆明影视/昆明电视台影视频道/昆明电视台影视/kmtv5/昆明五套/昆明五/昆明5套/昆明5/昆明五台/昆明5台
浙江卫视香港	zjtv1_hk	浙江卫视香港
浙江卫视美洲	zjtv12	浙江卫视美洲
杭州精品剧场	htv8	杭州精品剧场/杭州电视台精品剧场
宁波少儿频道	nbtv5	宁波少儿频道/宁波少儿/宁波电视台第五频道/宁波电视台第五/宁波台少儿频道/宁波台少儿/nbtv5/宁波五套/宁波五/宁波少儿台
南宁新闻综合频道	nanningtv1	南宁新闻综合频道/南宁新闻综合/南宁电视台新闻综合频道/南宁电视台新闻综合/南宁台新闻综合频道/南宁台新闻综合/南宁新闻频道/南宁新闻/南宁综合频道/南宁综合/南宁新闻综合频道台/南宁新闻台/南宁综合台
银川台生活频道	yinchuang2	银川台生活频道/银川台生活/银川电视台生活频道/银川电视台生活/银川生活频道/银川生活/银川生活台
威海公共频道	weihai2	威海公共频道/威海公共/威海电视台公共频道/威海电视台公共/威海2套/威海2/威海电视台二套/威海电视台二/威海二套/威海二/威海电视台2/威海2台/威海二台
秦皇岛新闻台	qinhuangdao1	秦皇岛新闻台/秦皇岛新闻/秦皇岛电视台新闻频道/秦皇岛电视台新闻/秦皇岛1台/秦皇岛1/秦皇岛1套/秦皇岛新闻综合频道/秦皇岛新闻综合/秦皇岛一套/秦皇岛一/秦皇岛一台/qhd1/秦皇岛电视台1
绍兴文化影视频道	shaoxin1	绍兴文化影视频道/绍兴文化影视/绍兴电视台文化影视频道/绍兴电视台文化影视/绍兴影视频道/绍兴影视/绍兴电视台影视频道/绍兴电视台影视/绍兴电视台娱乐频道/绍兴电视台娱乐/绍兴影视娱乐频道/绍兴影视娱乐
车迷频道	bamc1	车迷频道/车迷/数字电视车迷频道/数字电视车迷
新娱乐	bamc7	新娱乐/新娱乐电视频道/新娱乐电视
弈坛春秋	bamc10	弈坛春秋/弈坛春秋频道/围棋弈坛春秋
北大荒资讯频道	bdhzx	北大荒资讯频道/北大荒资讯/北大荒电视台资讯频道/北大荒电视台资讯/北大荒资讯电视台/北大荒资讯电视
亚洲新闻台	cna	亚洲新闻台/亚洲新闻/亚洲新闻电视台/亚洲新闻电视/cna/channel newsasia/channel new asia/news asia/channel news asi/channel news asia 亞洲新聞台/channel news asia 亞洲新聞
卫视电影台	star_chinese_movies_cn	卫视电影台/卫视电影/star chinese movies/星空卫视电影台/星空卫视电影/星空电影台/星空电影/star chinese mov/star chinese movie
IPTV魅力时尚	iptvmlss	iptv魅力时尚/魅力时尚
高清电影频道	gqdynvod	高清电影频道/高清电影/nvod高清电影/nvod 高清电影/电影频道高清
运通财经台	mod_206	运通财经台/运通财经/通运财经台/通运财经/财经
IPTV8PLUS	iptv8	iptv8plus
IPTV相声小品	iptvxsxp	iptv相声小品/iptv相声
超级玩家	cjwj	超级玩家
NOW SPORTS 6	now_sports6	now sports 6/第636频道/第636/636频道/636/636台/第636台
惠州一套	gdhztv1	惠州一套/惠州一/惠州电视台一套/惠州电视台一/惠州频道/惠州
吉林市新闻频道	jlctv1	吉林市新闻频道/吉林市新闻/吉林市电视台新闻综合频道/吉林市电视台新闻综合/吉林市新闻台
慈溪点歌台	cxdgt	慈溪点歌台/慈溪点歌
扬州新闻频道	yztv1	扬州新闻频道/扬州新闻/扬州电视台新闻频道/扬州电视台新闻/扬州一套/扬州一/扬州一台
连云港公共频道	lyg2	连云港公共频道/连云港公共/连云港电视台公共频道/连云港电视台公共
连云港影视频道	lyg3	连云港影视频道/连云港影视/连云港电视台影视频道/连云港电视台影视/连云港影视台
台州新闻综合	taizhou1	台州新闻综合/台州电视台新闻综合频道/台州电视台新闻综合/台州新闻综合台
台州文化生活	taizhou2	台州文化生活/台州电视台文化生活频道/台州电视台文化生活/台州影视文化频道/台州影视文化/台州影视文化台
台州公共频道	taizhou3	台州公共频道/台州公共/台州电视台公共财富频道/台州电视台公共财富/台州公共财富频道/台州公共财富/台州公共财富台
呼伦贝尔手机电视	hlbrtv4	呼伦贝尔手机电视/呼伦贝尔电视台手机电视频道/呼伦贝尔电视台手机电视
松原综合频道	sytv1	松原综合频道/松原综合/松原电视台新闻综合频道/松原电视台新闻综合/松原1/sytv1/松原一台/松原一/松原新闻综合台/松原新闻综合
齐齐哈尔公共	qqhrtv2	齐齐哈尔公共/齐齐哈尔电视台公共频道/齐齐哈尔电视台公共/齐齐哈尔都市频道/齐齐哈尔都市/齐齐哈尔2
蚌埠新闻频道	ahbbtv1	蚌埠新闻频道/蚌埠新闻/蚌埠电视台新闻频道/蚌埠电视台新闻/蚌埠新闻综合
如皋健康频道	rgyyyl	如皋健康频道/如皋健康/如皋电视台长寿健康频道/如皋电视台长寿健康/如皋电视台影视娱乐频道/如皋电视台影视娱乐/如皋影视娱乐台/如皋影视娱乐
自贡综合频道	sczgtv1	自贡综合频道/自贡综合/自贡电视台综合频道/自贡电视台综合
广安新闻综合频道	scgatv1	广安新闻综合频道/广安新闻综合/广安电视台新闻综合频道/广安电视台新闻综合
宜春三套	jxyctv3	宜春三套/宜春三/宜春电视台三套/宜春电视台三/宜春三台
绵阳新闻综合频道	scmytv1	绵阳新闻综合频道/绵阳新闻综合/绵阳电视台新闻综合频道/绵阳电视台新闻综合/绵阳综合/绵阳1
绵阳公共频道	scmytv2	绵阳公共频道/绵阳公共/绵阳电视台公共频道/绵阳电视台公共/绵阳2/绵阳都市生活频道/绵阳都市生活/绵阳二台/绵阳二
惠州二套	gdhztv2	惠州二套/惠州二/惠州电视台二套/惠州电视台二/惠州二台
梅州影视文艺频道	gdmztv3	梅州影视文艺频道/梅州影视文艺/梅州电视台影视文艺频道/梅州电视台影视文艺/mztv3/梅州影视文艺台
清远综合频道	gdqytv1	清远综合频道/清远综合/清远电视台综合频道/清远电视台综合/清远电视台新闻综合频道/清远电视台新闻综合/清远新闻综合频道/清远新闻综合/清远新闻综合台
